agent_id,charge_off_within_3_months,charge_off_within_6_months,charge_off_within_9_months,charge_off_within_12_months,credit_balance_mean,credit_balance_max,credit_balance_last,credit_utilization_mean,credit_utilization_max,credit_utilization_last,interest_rate_mean,interest_rate_last,current_missed_payments_sum,current_missed_payments_max,current_missed_payments_last,timestamp_diff,amount_sum_x,amount_mean_x,amount_max_x,amount_min,amount_count_x,amount_last,payment_frequency,amount_sum_y,amount_mean_y,amount_max_y,amount_count_y,online_sum,online_mean,Misc,Retail,Business,Clothing,Agricultural,Contractor,Transportation,Utility,Professional,approved_count,declined_count
15533,0,0,0,0,1113.8490590990464,1759.7443924323804,760.8543924323806,0.11736666666666666,0.177,0.076,0.1675222194851846,0.1675222194851846,0,0,0,29,1796.48,898.24,1052.0,744.48,2.0,1052.0,0.08695652173913043,1835.82,76.49249999999999,289.45,24.0,16.0,0.6666666666666666,10.0,1.0,1.0,4.0,2.0,0.0,2.0,4.0,0.0,24.0,0.0
15534,0,0,0,0,1447.4995416151776,2441.20687494851,1768.266874948511,0.3016333333333333,0.512,0.354,0.20249670832999886,0.2024967083299989,0,0,0,29,1827.56,913.78,1190.79,636.77,2.0,636.77,2.0,3080.82,128.3675,289.45,24.0,9.0,0.375,13.0,1.0,2.0,0.0,1.0,2.0,0.0,4.0,1.0,24.0,0.0
15535,0,0,0,0,785.0140949586333,1160.8677616253003,765.2377616253004,0.08033333333333334,0.12,0.077,0.1678128377652995,0.1678128377652995,0,0,0,29,558.3,558.3,558.3,558.3,1.0,558.3,1.0,816.4200000000001,28.152413793103452,107.45,29.0,16.0,0.5517241379310345,21.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,29.0,0.0
15536,0,0,0,0,1506.0727277909923,1962.7583944576588,1099.6983944576589,0.7850333333333332,0.981,0.55,0.204213285134161,0.204213285134161,0,0,0,29,1933.48,1933.48,1933.48,1933.48,1.0,1933.48,1.0,12744.57,236.01055555555556,591.81,54.0,19.0,0.35185185185185186,15.0,8.0,17.0,1.0,3.0,3.0,4.0,2.0,1.0,13.0,41.0
15537,0,0,0,0,477.2149027303286,941.3589027303289,941.3589027303289,0.5262,0.941,0.941,0.1594726118667645,0.1594726118667645,0,0,0,29,1473.0,491.0,532.82,411.82,3.0,411.82,0.375,3274.1,116.93214285714285,231.74,28.0,9.0,0.32142857142857145,9.0,0.0,3.0,3.0,1.0,4.0,3.0,3.0,2.0,19.0,9.0
15538,0,0,0,0,1066.132206974447,1998.027206974447,901.6672069744468,0.5878666666666666,0.999,0.451,0.244594407577431,0.244594407577431,0,0,0,29,3293.48,823.37,1968.22,115.06,4.0,115.06,0.4444444444444444,10881.39,222.06918367346938,591.81,49.0,22.0,0.4489795918367347,11.0,7.0,9.0,3.0,9.0,2.0,2.0,3.0,3.0,20.0,29.0
15539,0,0,0,1,1021.7154742842646,1960.634474284265,1960.634474284265,0.5386333333333333,0.98,0.98,0.224541851020645,0.224541851020645,0,0,0,29,1667.82,555.9399999999999,966.17,235.24,3.0,966.17,0.2,3384.88,130.18769230769232,289.45,26.0,14.0,0.5384615384615384,9.0,1.0,4.0,0.0,0.0,2.0,4.0,3.0,3.0,25.0,1.0
15540,0,0,0,0,1717.9065607772718,1979.001894110605,1979.001894110605,0.8744666666666666,0.99,0.99,0.1823195101524819,0.1823195101524819,0,0,0,29,912.61,912.61,912.61,912.61,1.0,912.61,1.0,11162.6,195.83508771929826,591.81,57.0,34.0,0.5964912280701754,15.0,8.0,11.0,7.0,9.0,2.0,1.0,2.0,2.0,15.0,42.0
15541,0,0,0,0,2931.750099233961,5144.897432567293,5144.897432567293,0.29309999999999997,0.514,0.514,0.1712044036724433,0.1712044036724433,0,0,0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4537.66,181.50639999999999,289.45,25.0,14.0,0.56,4.0,5.0,8.0,3.0,0.0,3.0,1.0,1.0,0.0,25.0,0.0
15542,0,0,0,0,705.7304014310425,992.1260680977092,776.9860680977091,0.7254333333333333,0.992,0.777,0.2096503255947343,0.2096503255947343,0,0,0,29,590.21,590.21,590.21,590.21,1.0,590.21,1.0,824.25,27.475,107.45,30.0,11.0,0.36666666666666664,20.0,1.0,0.0,5.0,0.0,0.0,3.0,0.0,1.0,28.0,2.0
15543,0,0,0,0,2665.281809132919,4500.723142466252,3397.033142466252,0.56,0.956,0.679,0.1902462668584746,0.1902462668584746,0,0,0,29,4035.2200000000003,2017.6100000000001,2225.01,1810.21,2.0,2225.01,0.18181818181818182,6781.7,242.20357142857142,591.81,28.0,13.0,0.4642857142857143,7.0,2.0,8.0,4.0,0.0,2.0,2.0,1.0,2.0,28.0,0.0
15545,0,0,0,0,3752.1085711180717,4918.818237784738,4918.818237784738,0.7505666666666666,0.984,0.984,0.167088028846727,0.167088028846727,0,0,0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6524.2,191.88823529411764,591.81,34.0,20.0,0.5882352941176471,12.0,4.0,5.0,4.0,2.0,1.0,1.0,3.0,2.0,20.0,14.0
15547,0,0,0,0,2605.5851651474222,5291.0478318140895,5291.0478318140895,0.26799999999999996,0.529,0.529,0.173578017394426,0.173578017394426,0,0,0,29,2265.71,1132.855,1228.21,1037.5,2.0,1228.21,0.2222222222222222,6893.41,246.19321428571428,591.81,28.0,13.0,0.4642857142857143,3.0,6.0,11.0,2.0,1.0,1.0,1.0,1.0,2.0,28.0,0.0
15548,0,0,0,0,564.5173639921511,1633.7486973254845,712.5686973254847,0.21933333333333332,0.583,0.238,0.159125308589401,0.159125308589401,0,0,0,29,2796.96,699.24,1722.61,113.52,4.0,212.24,0.3076923076923077,2820.71,122.63956521739131,289.45,23.0,7.0,0.30434782608695654,9.0,1.0,2.0,0.0,2.0,5.0,3.0,1.0,0.0,23.0,0.0
15549,0,0,0,0,870.7193265965528,989.1739932632196,929.4339932632196,0.8858333333333334,0.989,0.929,0.235253997489124,0.235253997489124,0,0,0,29,460.22,460.22,460.22,460.22,1.0,460.22,1.0,4440.55,120.01486486486488,289.45,37.0,21.0,0.5675675675675675,12.0,2.0,2.0,6.0,3.0,5.0,3.0,2.0,2.0,10.0,27.0
15550,0,0,0,0,398.727697232339,728.6420305656724,221.36203056567223,0.2149,0.369,0.111,0.1851392878347361,0.1851392878347361,0,0,0,29,934.9499999999999,467.47499999999997,591.93,343.02,2.0,591.93,0.2,603.8100000000001,20.821034482758623,107.45,29.0,14.0,0.4827586206896552,24.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,29.0,0.0
15551,0,0,0,0,620.9031717515879,931.8015050849212,931.8015050849212,0.21103333333333335,0.311,0.311,0.156601769835921,0.156601769835921,0,0,0,29,367.5,367.5,367.5,367.5,1.0,367.5,1.0,733.39,25.289310344827587,107.45,29.0,18.0,0.6206896551724138,21.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,29.0,0.0
15552,0,0,0,0,1370.5028553122595,1971.232521978926,1961.5525219789265,0.7095333333333333,0.986,0.981,0.2409321384084088,0.2409321384084088,0,0,0,29,1449.04,724.52,917.12,531.92,2.0,531.92,0.6666666666666666,3661.28,130.76000000000002,289.45,28.0,17.0,0.6071428571428571,5.0,2.0,3.0,1.0,5.0,4.0,2.0,5.0,1.0,21.0,7.0
15553,0,0,0,0,1116.4288916860232,1982.4108916860232,753.5208916860231,0.643,0.991,0.377,0.2121423066319634,0.2121423066319634,0,0,0,29,5090.93,1696.9766666666667,1952.84,1190.93,3.0,1947.16,0.23076923076923078,9377.039999999999,223.26285714285711,591.81,42.0,14.0,0.3333333333333333,14.0,6.0,9.0,1.0,2.0,4.0,2.0,4.0,0.0,23.0,19.0
15554,0,0,0,0,2502.101802762993,2986.3141360963264,2986.3141360963264,0.8337333333333333,0.995,0.995,0.2357910369416371,0.2357910369416371,0,0,0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13808.199999999999,215.75312499999998,591.81,64.0,29.0,0.453125,15.0,9.0,18.0,6.0,9.0,2.0,3.0,0.0,2.0,13.0,51.0
15555,0,0,0,0,867.3427347632758,2358.945401429942,36.905401429942685,0.10353333333333332,0.247,0.247,0.2399452272603387,0.2399452272603387,0,0,0,29,2599.09,1299.545,1651.97,947.12,2.0,1651.97,0.13333333333333333,4386.62,162.4674074074074,289.45,27.0,16.0,0.5925925925925926,6.0,6.0,3.0,4.0,1.0,1.0,0.0,5.0,1.0,27.0,0.0
15558,0,0,0,0,1852.557340550914,4473.50400721758,419.6440072175803,0.20243333333333335,0.457,0.042,0.215187677935865,0.215187677935865,0,0,0,29,5169.94,2584.97,4505.87,664.07,2.0,4505.87,0.07407407407407407,4911.56,181.90962962962965,289.45,27.0,15.0,0.5555555555555556,6.0,7.0,7.0,2.0,1.0,0.0,2.0,2.0,0.0,27.0,0.0
15559,0,0,0,0,2599.3802362168403,2977.157569550174,2977.157569550174,0.8661666666666666,0.992,0.992,0.22396494520464064,0.2239649452046406,0,0,0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13333.99,222.23316666666668,591.81,60.0,33.0,0.55,17.0,8.0,19.0,2.0,3.0,1.0,7.0,3.0,0.0,9.0,51.0
15561,0,0,0,0,1513.0251349601942,1996.3494682935277,1928.7394682935276,0.7960666666666666,0.998,0.964,0.2300444549638058,0.2300444549638058,0,0,0,29,2374.8199999999997,1187.4099999999999,1187.61,1187.21,2.0,1187.61,0.2,11881.14,242.47224489795917,591.81,49.0,21.0,0.42857142857142855,12.0,6.0,17.0,4.0,2.0,3.0,2.0,0.0,3.0,20.0,29.0
15563,0,0,0,0,1261.1506884407995,1532.8463551074674,1532.8463551074674,0.6305333333333334,0.766,0.766,0.2357754156433716,0.2357754156433716,0,0,0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844.88,29.133793103448276,231.74,29.0,19.0,0.6551724137931034,22.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,29.0,0.0
15564,0,0,0,0,955.6872051263167,985.8768717929834,985.8768717929834,0.9557666666666667,0.986,0.986,0.2347595787953699,0.2347595787953699,0,0,0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16073.61,217.21094594594595,591.81,74.0,37.0,0.5,20.0,9.0,20.0,7.0,7.0,3.0,2.0,2.0,4.0,5.0,69.0
15565,0,0,0,0,223.36362090403983,966.6699542373732,126.50995423737317,0.09203333333333334,0.325,0.042,0.2178890448455795,0.2178890448455795,0,0,0,29,1587.4,317.48,960.76,37.62,5.0,117.82,0.25,994.4300000000001,34.290689655172415,107.45,29.0,8.0,0.27586206896551724,17.0,1.0,2.0,5.0,2.0,0.0,2.0,0.0,0.0,29.0,0.0
15566,0,0,0,0,2079.63255554384,2955.307222210507,2315.737222210507,0.7299,0.985,0.772,0.1832524907708743,0.1832524907708743,0,0,0,29,3294.6,1647.3,1758.09,1536.51,2.0,1536.51,0.2857142857142857,12199.789999999999,254.16229166666665,591.81,48.0,17.0,0.3541666666666667,10.0,4.0,13.0,3.0,3.0,4.0,4.0,4.0,3.0,20.0,28.0
15567,0,0,0,0,3314.151528145381,4952.130528145381,4952.130528145381,0.6626666666666666,0.99,0.99,0.2400004507847052,0.2400004507847052,0,0,0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11155.63,232.40895833333332,591.81,48.0,31.0,0.6458333333333334,13.0,7.0,13.0,0.0,4.0,3.0,1.0,2.0,5.0,19.0,29.0
15568,0,0,0,0,403.71529681517745,1127.4576301485108,42.0476301485108,0.22433333333333336,0.568,0.021,0.1661871968020878,0.1661871968020878,0,0,0,29,1345.6100000000001,336.40250000000003,1119.15,8.88,4.0,192.37,0.26666666666666666,832.97,28.723103448275864,107.45,29.0,14.0,0.4827586206896552,18.0,2.0,0.0,5.0,0.0,0.0,2.0,0.0,2.0,29.0,0.0
15569,0,0,0,0,2494.683962084229,4903.513628750895,1986.453628750895,0.5233666666666666,0.981,0.981,0.1559940378463178,0.1559940378463178,0,0,0,29,740.62,740.62,740.62,740.62,1.0,740.62,1.0,6747.5199999999995,204.47030303030303,591.81,33.0,21.0,0.6363636363636364,13.0,6.0,4.0,2.0,3.0,2.0,3.0,0.0,0.0,26.0,7.0
15570,0,0,0,0,1281.8549925962593,1993.993659262926,1993.993659262926,0.6875,1.0,0.997,0.1982025949851467,0.1982025949851467,0,0,0,29,2791.01,1395.505,1969.54,821.47,2.0,1969.54,0.2222222222222222,10250.5,232.9659090909091,591.81,44.0,19.0,0.4318181818181818,10.0,7.0,14.0,3.0,3.0,3.0,2.0,1.0,1.0,18.0,26.0
15571,0,0,0,0,877.1736776811383,1766.6380110144714,1766.6380110144714,0.3500666666666667,0.625,0.589,0.2344219885225671,0.2344219885225671,0,0,0,29,5198.41,1732.8033333333333,1847.46,1505.87,3.0,1505.87,0.1875,6007.69,207.16172413793103,591.81,29.0,16.0,0.5517241379310345,10.0,4.0,7.0,1.0,3.0,1.0,2.0,1.0,0.0,29.0,0.0
15572,0,0,0,0,916.971748951201,997.0190822845344,970.3590822845345,0.9324,0.997,0.97,0.2265547949718953,0.2265547949718953,0,0,0,29,463.87,463.87,463.87,463.87,1.0,463.87,1.0,11164.83,192.49706896551723,509.9,58.0,30.0,0.5172413793103449,19.0,8.0,17.0,2.0,2.0,0.0,2.0,7.0,1.0,8.0,50.0
15574,0,0,0,0,3201.01077731967,4998.637110653003,4998.637110653003,0.6456999999999999,1.0,1.0,0.189478554269229,0.189478554269229,0,0,0,29,826.43,826.43,826.43,826.43,1.0,826.43,1.0,10498.68,238.60636363636365,591.81,44.0,22.0,0.5,11.0,2.0,14.0,2.0,7.0,1.0,4.0,1.0,2.0,23.0,21.0
15575,0,0,0,0,323.9045971845489,644.6112638512157,11.061263851215358,0.07393333333333334,0.148,0.148,0.1881470295509654,0.1881470295509654,0,0,0,29,643.51,643.51,643.51,643.51,1.0,643.51,1.0,805.73,27.783793103448275,107.02,29.0,16.0,0.5517241379310345,21.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,29.0,0.0
15576,0,0,0,0,2633.311135892694,4180.252469226027,4180.252469226027,0.5267000000000001,0.836,0.836,0.1780992699048033,0.1780992699048033,0,0,0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3655.97,146.2388,289.45,25.0,10.0,0.4,6.0,4.0,2.0,2.0,4.0,1.0,2.0,4.0,0.0,25.0,0.0
15577,0,0,0,0,1061.206622486845,2918.860622486845,751.9706224868447,0.3857666666666667,0.973,0.251,0.2464061568089625,0.2464061568089625,0,0,0,29,2875.32,2875.32,2875.32,2875.32,1.0,2875.32,1.0,3866.14,128.87133333333333,509.9,30.0,12.0,0.4,12.0,4.0,4.0,1.0,1.0,0.0,2.0,5.0,1.0,27.0,3.0
15578,0,0,0,0,106.06320000238767,482.667533335721,327.137533335721,0.0656,0.246,0.164,0.1636291773799188,0.1636291773799188,0,0,0,29,754.32,188.58,483.98,62.79,4.0,82.96,0.19047619047619047,598.79,20.647931034482756,97.62,29.0,10.0,0.3448275862068966,22.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,29.0,0.0
15579,0,0,0,0,845.9658193010025,972.8314859676692,955.1014859676692,0.8747333333333334,0.973,0.955,0.2487234260951644,0.2487234260951644,0,0,0,29,861.63,430.815,452.61,409.02,2.0,409.02,0.5,12330.119999999999,202.13311475409836,591.81,61.0,27.0,0.4426229508196721,13.0,7.0,11.0,7.0,11.0,3.0,5.0,2.0,2.0,15.0,46.0
15580,0,0,0,0,1021.5848028547825,1935.229136188116,399.6791361881162,0.5596,0.968,0.493,0.2256315259657766,0.2256315259657766,0,0,0,29,2336.85,778.9499999999999,1151.25,466.38,3.0,719.22,0.3,3713.35,132.61964285714285,289.45,28.0,15.0,0.5357142857142857,4.0,4.0,1.0,4.0,2.0,4.0,3.0,4.0,2.0,20.0,8.0
15582,0,0,0,0,1226.7243210489264,1728.8625969109955,1294.9325969109962,0.12558620689655173,0.183,0.129,0.2168053110939005,0.2168053110939005,0,0,0,28,849.78,849.78,849.78,849.78,1.0,849.78,1.0,1566.25,58.00925925925926,231.74,27.0,10.0,0.37037037037037035,14.0,3.0,1.0,3.0,1.0,0.0,2.0,2.0,1.0,27.0,0.0
15583,0,0,0,0,725.3851755824821,990.4268997204132,990.4268997204132,0.14503448275862071,0.198,0.198,0.18988970603141,0.18988970603141,0,0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569.0300000000001,20.3225,97.62,28.0,15.0,0.5357142857142857,21.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,28.0,0.0
15584,0,0,0,0,1557.4156663583422,3758.759804289377,3758.759804289377,0.3255172413793103,0.752,0.752,0.18157304742693797,0.181573047426938,0,0,0,28,2041.28,2041.28,2041.28,2041.28,1.0,2041.28,1.0,4793.99,171.21392857142857,281.63,28.0,11.0,0.39285714285714285,8.0,5.0,9.0,4.0,1.0,0.0,0.0,1.0,0.0,28.0,0.0
15585,0,0,0,0,580.5464349752732,1605.950917733894,25.280917733894285,0.07151724137931034,0.17,0.17,0.15214683303708518,0.1521468330370852,0,0,0,28,2230.8900000000003,743.6300000000001,865.73,653.72,3.0,653.72,0.23076923076923078,3406.73,136.2692,289.45,25.0,10.0,0.4,11.0,3.0,1.0,3.0,0.0,1.0,2.0,4.0,0.0,25.0,0.0
15586,0,0,0,0,593.5280638803638,930.67840870795,741.9284087079499,0.06168965517241379,0.094,0.074,0.1923544733254063,0.1923544733254063,0,0,0,28,674.3,337.15,437.02,237.28,2.0,437.02,0.11764705882352941,869.09,31.038928571428574,107.45,28.0,14.0,0.5,20.0,2.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,28.0,0.0
15587,0,0,0,0,3652.032960038433,4970.140891072916,4970.140891072916,0.7302068965517241,0.994,0.994,0.2359238060237682,0.2359238060237682,0,0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8326.38,219.1152631578947,591.81,38.0,16.0,0.42105263157894735,12.0,3.0,14.0,2.0,2.0,1.0,3.0,1.0,0.0,20.0,18.0
15588,0,0,0,0,854.0672287704833,985.0065391153108,985.0065391153108,0.8540344827586207,0.985,0.985,0.2353941119643945,0.2353941119643945,0,0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12259.51,204.32516666666666,591.81,60.0,25.0,0.4166666666666667,18.0,8.0,9.0,7.0,6.0,5.0,5.0,0.0,2.0,13.0,47.0
15590,0,0,0,0,2201.7393973618273,4834.097328396309,4834.097328396309,0.45113793103448274,0.967,0.967,0.1505795593116186,0.1505795593116186,0,0,0,28,1557.15,778.575,867.14,690.01,2.0,867.14,0.5,5667.25,202.40178571428572,591.81,28.0,13.0,0.4642857142857143,6.0,4.0,7.0,2.0,4.0,1.0,1.0,3.0,0.0,28.0,0.0
15591,0,0,0,0,861.2512824929644,1691.718868699861,1691.718868699861,0.2871034482758621,0.564,0.564,0.2082878675345227,0.2082878675345227,0,0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1085.81,38.77892857142857,281.63,28.0,15.0,0.5357142857142857,20.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0
15592,0,0,0,0,459.7596309388768,1377.69480335267,682.50480335267,0.05548275862068965,0.147,0.068,0.1641916848810567,0.1641916848810567,0,0,0,28,2777.92,694.48,1444.98,334.58,4.0,334.58,0.36363636363636365,2944.07,117.76280000000001,289.45,25.0,16.0,0.64,7.0,1.0,1.0,3.0,6.0,2.0,2.0,3.0,0.0,25.0,0.0
15593,0,0,0,0,153.8259539718443,372.1269884546029,11.446988454602817,0.03979310344827586,0.12,0.002,0.2016438414494163,0.2016438414494163,0,0,0,28,1313.5,328.375,591.63,64.39,4.0,185.48,0.14814814814814814,754.85,26.958928571428572,107.45,28.0,11.0,0.39285714285714285,17.0,1.0,0.0,5.0,1.0,0.0,1.0,3.0,0.0,28.0,0.0
15594,0,0,0,0,4056.6032829028827,6929.993282902882,6929.993282902882,0.4056896551724138,0.693,0.693,0.1517552116776532,0.1517552116776532,0,0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6491.7,240.43333333333334,591.81,27.0,13.0,0.48148148148148145,5.0,4.0,5.0,2.0,4.0,1.0,4.0,1.0,1.0,27.0,0.0
15595,0,0,0,0,691.2157391168749,985.8967735996334,742.5267735996333,0.7071724137931035,0.995,0.743,0.1814562966455596,0.1814562966455596,0,0,0,28,462.71,462.71,462.71,462.71,1.0,462.71,1.0,747.9,25.78965517241379,107.02,29.0,16.0,0.5517241379310345,20.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,28.0,1.0
15596,0,0,0,0,678.329825398904,1037.3418943644213,1037.3418943644213,0.06906896551724138,0.104,0.104,0.2151565007097623,0.2151565007097623,0,0,0,28,352.02,352.02,352.02,352.02,1.0,352.02,1.0,782.96,27.962857142857143,107.45,28.0,18.0,0.6428571428571429,21.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,28.0,0.0
15597,0,0,0,0,837.2305403225852,1151.0781265294818,671.9981265294819,0.17113793103448277,0.232,0.134,0.173431006949858,0.173431006949858,0,0,0,28,539.56,539.56,539.56,539.56,1.0,539.56,1.0,582.92,20.818571428571428,107.02,28.0,15.0,0.5357142857142857,23.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,28.0,0.0
15598,0,0,0,0,2153.4610199224417,4027.2434337155446,4027.2434337155446,0.2153103448275862,0.403,0.403,0.1737576277766644,0.1737576277766644,0,0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3550.02,142.0008,289.45,25.0,12.0,0.48,9.0,4.0,1.0,2.0,3.0,2.0,1.0,3.0,0.0,25.0,0.0
15599,0,0,0,0,890.4881634656759,919.531611741538,919.531611741538,0.8908620689655172,0.92,0.92,0.1634529122313792,0.1634529122313792,0,0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8221.92,167.7942857142857,289.45,49.0,25.0,0.5102040816326531,8.0,11.0,9.0,4.0,3.0,7.0,3.0,3.0,1.0,3.0,46.0
15600,0,0,0,0,807.36108504975,960.552809187681,921.8228091876812,0.8422758620689655,0.961,0.922,0.2046815993556368,0.2046815993556368,0,0,0,28,1006.9599999999999,503.47999999999996,571.43,435.53,2.0,435.53,0.5,8681.59,197.30886363636364,591.81,44.0,16.0,0.36363636363636365,14.0,5.0,9.0,4.0,1.0,6.0,3.0,1.0,1.0,10.0,34.0
15602,0,0,0,0,922.1716659796905,993.987528048656,993.987528048656,0.9376206896551724,0.994,0.994,0.2253367547251086,0.2253367547251086,0,0,0,28,450.88,450.88,450.88,450.88,1.0,450.88,1.0,10473.13,180.5712068965517,591.81,58.0,30.0,0.5172413793103449,15.0,4.0,11.0,10.0,8.0,1.0,1.0,6.0,2.0,8.0,50.0
15603,0,0,0,0,717.4064290704968,1801.661256656704,355.3912566567037,0.2715172413793103,0.639,0.118,0.2257388178770224,0.2257388178770224,0,0,0,28,2811.84,562.368,1140.18,297.78,5.0,521.89,0.17857142857142858,2666.67,121.21227272727273,289.45,22.0,12.0,0.5454545454545454,10.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,0.0,22.0,0.0
15605,0,0,0,0,2417.248520069195,2986.334726965747,2986.334726965747,0.8054827586206896,0.995,0.995,0.1933063087556123,0.1933063087556123,0,0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9812.74,200.26,591.81,49.0,30.0,0.6122448979591837,12.0,8.0,11.0,2.0,8.0,2.0,1.0,5.0,0.0,14.0,35.0
15606,0,0,0,0,2224.3522748151745,3876.9091713668977,3876.9091713668977,0.22251724137931037,0.388,0.388,0.1902431895223459,0.1902431895223459,0,0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3208.29,128.3316,289.45,25.0,11.0,0.44,8.0,1.0,3.0,3.0,2.0,4.0,1.0,3.0,0.0,25.0,0.0
15607,0,0,0,0,1726.3111595060204,3351.516331919813,3351.516331919813,0.17548275862068968,0.335,0.335,0.2336699120593229,0.2336699120593229,0,0,0,28,836.69,836.69,836.69,836.69,1.0,836.69,1.0,3536.7,147.36249999999998,289.45,24.0,15.0,0.625,10.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,0.0,24.0,0.0
15608,0,0,0,0,1587.502618880179,2489.7215843974204,2489.7215843974204,0.1617241379310345,0.249,0.249,0.16305204177383678,0.1630520417738368,0,0,0,28,844.32,844.32,844.32,844.32,1.0,844.32,1.0,2738.43,124.4740909090909,289.45,22.0,8.0,0.36363636363636365,5.0,2.0,1.0,0.0,1.0,4.0,2.0,4.0,3.0,22.0,0.0
15609,0,0,0,0,414.838297436676,722.9586422642623,277.728642264262,0.43803448275862067,0.732,0.278,0.2225765884053944,0.2225765884053944,0,0,0,28,673.21,336.605,435.22,237.99,2.0,237.99,0.16666666666666666,429.28000000000003,15.331428571428573,107.02,28.0,12.0,0.42857142857142855,26.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,0.0
15610,0,0,0,0,1331.7093150685735,3662.885521965125,3662.885521965125,0.2725172413793103,0.733,0.733,0.20833962692714672,0.2083396269271467,0,0,0,28,888.33,888.33,888.33,888.33,1.0,888.33,1.0,3759.44,134.2657142857143,591.81,28.0,15.0,0.5357142857142857,14.0,0.0,5.0,1.0,2.0,2.0,2.0,2.0,0.0,28.0,0.0
15611,0,0,0,0,1384.9536857387889,2602.174720221547,2602.174720221547,0.28127586206896554,0.52,0.52,0.1896140469349073,0.1896140469349073,0,0,0,28,640.41,640.41,640.41,640.41,1.0,640.41,1.0,2755.78,119.81652173913044,289.45,23.0,11.0,0.4782608695652174,7.0,2.0,0.0,1.0,1.0,5.0,1.0,4.0,2.0,23.0,0.0
15612,0,0,0,0,3268.892171592725,4891.3759646961735,2142.315964696173,0.6737586206896552,0.978,0.428,0.2423993508272517,0.2423993508272517,0,0,0,28,2909.84,2909.84,2909.84,2909.84,1.0,2909.84,1.0,9308.58,244.96263157894737,591.81,38.0,13.0,0.34210526315789475,11.0,5.0,10.0,3.0,1.0,3.0,3.0,0.0,2.0,21.0,17.0
15613,0,0,0,0,818.5422499499085,998.85845684646,998.85845684646,0.08186206896551725,0.1,0.1,0.2488914297151197,0.2488914297151197,0,0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.14000000000004,16.969285714285714,97.62,28.0,11.0,0.39285714285714285,24.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0
15615,0,0,0,0,1000.768648053893,2203.1010618469963,1819.931061846996,0.11896551724137931,0.232,0.182,0.2136646344822347,0.2136646344822347,0,0,0,28,5474.27,1824.756666666667,2282.86,1456.41,3.0,2282.86,0.17647058823529413,6659.74,237.84785714285712,591.81,28.0,10.0,0.35714285714285715,9.0,1.0,6.0,1.0,4.0,2.0,1.0,2.0,2.0,28.0,0.0
15617,0,0,0,0,1609.6444683980606,2718.2317097773703,2718.2317097773703,0.16348275862068964,0.272,0.272,0.2119010506277115,0.2119010506277115,0,0,0,28,711.77,711.77,711.77,711.77,1.0,711.77,1.0,2810.02,127.72818181818182,289.45,22.0,12.0,0.5454545454545454,6.0,2.0,1.0,3.0,0.0,3.0,3.0,4.0,0.0,22.0,0.0
15618,0,0,0,0,192.7555807981873,514.4545463154286,25.08454631542864,0.024241379310344827,0.061,0.003,0.1602412184901824,0.1602412184901824,0,0,0,28,1423.03,203.29,515.29,8.8,7.0,515.29,0.25925925925925924,842.1500000000001,30.076785714285716,107.45,28.0,12.0,0.42857142857142855,19.0,4.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0
